abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classification,defense,experience_growth,generation,height_m,hp,image,is_legendary,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg
"['Hustle', 'Sniper', 'Moody']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,300,190,Jet Pokémon,35,1000000,2,0.6,35,images/remoraid.png,0,Teppouoテッポウオ,Remoraid,50,223,65,35,65,water,,12.0
['Turboblaze'],0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,120,30720,0,680,3,Vast White Pokémon,100,1250000,5,3.2,100,images/reshiram.png,1,Reshiramレシラム,Reshiram,0,643,150,120,90,dragon,fire,330.0
"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,65,5120,70,490,50,Multiplying Pokémon,75,1059860,5,1.0,110,images/reuniclus.png,0,Lanculusランクルス,Reuniclus,50,579,125,85,30,psychic,,20.1
"['Lightningrod', 'Rock Head', 'Reckless']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,130,5120,70,485,60,Drill Pokémon,120,1250000,1,1.9,105,images/rhydon.png,0,Sidonサイドン,Rhydon,50,112,45,45,40,ground,rock,120.0
"['Lightningrod', 'Rock Head', 'Reckless']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,85,5120,70,345,120,Spikes Pokémon,95,1250000,1,1.0,80,images/rhyhorn.png,0,Sihornサイホーン,Rhyhorn,50,111,30,30,25,ground,rock,115.0
"['Lightningrod', 'Solid Rock', 'Reckless']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,140,5120,70,535,30,Drill Pokémon,130,1250000,4,2.4,115,images/rhyperior.png,0,Dosidonドサイドン,Rhyperior,50,464,55,55,40,ground,rock,282.8
"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,55,5120,70,464,75,Bee Fly Pokémon,60,1000000,7,0.2,60,images/ribombee.png,0,Aburibbonアブリボン,Ribombee,50,743,95,70,124,bug,fairy,0.5
"['Steadfast', 'Inner Focus', 'Prankster']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,70,6400,70,285,75,Emanation Pokémon,40,1059860,4,0.7,40,images/riolu.png,0,Rioluリオル,Riolu,88.1,447,35,40,60,fighting,,20.2
"['Keen Eye', 'Vital Spirit', 'Steadfast']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,65,3840,70,280,190,Puppy Pokémon,40,1000000,7,0.5,45,images/rockruff.png,0,Iwankoイワンコ,Rockruff,50,744,30,40,60,rock,,9.2
"['Sturdy', 'Weak Armor', 'Sand Force']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,75,3840,70,280,255,Mantle Pokémon,85,1059860,5,0.4,55,images/roggenrola.png,0,Dangoroダンゴロ,Roggenrola,50,524,25,25,15,rock,,18.0
"['Natural Cure', 'Poison Point', 'Leaf Guard']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,60,5120,70,400,150,Thorn Pokémon,45,1059860,3,0.3,50,images/roselia.png,0,Roseliaロゼリア,Roselia,50,315,100,80,65,grass,poison,2.0
"['Natural Cure', 'Poison Point', 'Technician']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,70,5120,70,515,75,Bouquet Pokémon,65,1059860,4,0.9,60,images/roserade.png,0,Roseradeロズレイド,Roserade,50,407,125,105,90,grass,poison,14.5
['Levitate'],0.5,2,1,0.5,1,0,1,0.5,2,1,2,1,0,0.5,1,1,0.5,1,65,5120,70,520,45,Plasma Pokémon,107,1000000,4,0.3,50,images/rotom.png,0,Rotomロトム,Rotom,0,479,105,107,86,electric,ghost,0.3
"['Overgrow', 'Long Reach']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,55,3840,70,320,45,Grass Quill Pokémon,55,1059860,7,0.3,68,images/rowlet.png,0,Mokurohモクロー,Rowlet,88.1,722,50,50,42,grass,flying,1.5
"['Keen Eye', 'Sheer Force', 'Hustle']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,83,5120,70,350,190,Eaglet Pokémon,50,1250000,5,0.5,70,images/rufflet.png,0,Washibonワシボン,Rufflet,100,627,37,50,60,normal,flying,10.5
"['Keen Eye', 'Stall', 'Prankster']",1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,85,6400,35,480,45,Darkness Pokémon,125,1059860,3,0.5,50,images/sableye.png,0,Yamiramiヤミラミ,Sableye,50,302,85,115,20,dark,ghost,11.0
"['Intimidate', 'Moxie']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,145,10240,35,700,45,Dragon Pokémon,130,1250000,3,1.5,95,images/salamence.png,0,Bohmanderボーマンダ,Salamence,50,373,120,90,120,dragon,flying,102.6
"['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,44,5120,70,320,120,Toxic Lizard Pokémon,40,1000000,7,0.6,48,images/salandit.png,0,Yatoumoriヤトウモリ,Salandit,88.1,757,71,40,77,poison,fire,4.8
"['Corrosion', 'Oblivious']",0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,64,5120,70,480,45,Toxic Lizard Pokémon,60,1000000,7,1.2,68,images/salazzle.png,0,Ennewtエンニュート,Salazzle,0,758,111,60,117,poison,fire,22.2
"['Torrent', 'Shell Armor']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,100,5120,70,528,45,Formidable Pokémon,85,1059860,5,1.5,95,images/samurott.png,0,Daikenkiダイケンキ,Samurott,88.1,503,108,70,70,water,,94.6
"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,72,5120,70,292,180,Desert Croc Pokémon,35,1059860,5,0.7,50,images/sandile.png,0,Megurocoメグロコ,Sandile,50,551,35,35,65,ground,dark,15.2
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,75,5120,70,300,255,Mouse Pokémon,90,1000000,1,0,50,images/sandshrew.png,0,Sandサンド,Sandshrew,50,27,10,35,40,ground,ice,0
"['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,5120,70,450,90,Mouse Pokémon,120,1000000,1,0,75,images/sandslash.png,0,Sandpanサンドパン,Sandslash,50,28,25,65,65,ground,ice,0
"['Water Compaction', 'Sand Veil']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,55,3840,70,320,140,Sand Heap Pokémon,80,1000000,7,0.5,55,images/sandygast.png,0,Sunabaスナバァ,Sandygast,50,769,70,45,15,ghost,ground,70.0
"['Sturdy', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,125,5120,70,465,45,Karate Pokémon,75,1000000,5,1.4,75,images/sawk.png,0,Dagekiダゲキ,Sawk,100,539,30,75,85,fighting,,51.0
"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,475,75,Season Pokémon,70,1000000,5,1.9,80,images/sawsbuck.png,0,Mebukijikaメブキジカ,Sawsbuck,50,586,60,70,95,normal,grass,92.5
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,200,255,Scatterdust Pokémon,40,1000000,6,0.3,38,images/scatterbug.png,0,Kofukimushiコフキムシ,Scatterbug,50,664,27,25,35,bug,,2.5
"['Overgrow', 'Unburden']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,5120,70,630,45,Forest Pokémon,75,1059860,3,1.7,70,images/sceptile.png,0,Jukainジュカイン,Sceptile,88.1,254,145,85,145,grass,,52.2
"['Swarm', 'Technician', 'Light Metal']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,150,6400,70,600,25,Pincer Pokémon,140,1000000,2,1.8,70,images/scizor.png,0,Hassamハッサム,Scizor,50,212,65,100,75,bug,steel,118.0
"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,100,5120,70,485,45,Megapede Pokémon,89,1059860,5,2.5,60,images/scolipede.png,0,Pendrorペンドラー,Scolipede,50,545,55,69,112,bug,poison,200.5
"['Shed Skin', 'Moxie', 'Intimidate']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,90,3840,70,488,90,Hoodlum Pokémon,115,1000000,5,1.1,65,images/scrafty.png,0,Zuruzukinズルズキン,Scrafty,50,560,45,115,58,dark,fighting,30.0
"['Shed Skin', 'Moxie', 'Intimidate']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,75,3840,35,348,180,Shedding Pokémon,70,1000000,5,0.6,50,images/scraggy.png,0,Zurugguズルッグ,Scraggy,50,559,35,70,48,dark,fighting,11.8
"['Swarm', 'Technician', 'Steadfast']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,110,6400,70,500,45,Mantis Pokémon,80,1000000,1,1.5,70,images/scyther.png,0,Strikeストライク,Scyther,50,123,55,80,105,bug,flying,56.0
"['Poison Point', 'Sniper', 'Damp']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,440,75,Dragon Pokémon,95,1000000,1,1.2,55,images/seadra.png,0,Seadraシードラ,Seadra,50,117,95,45,85,water,,25.0
"['Swift Swim', 'Water Veil', 'Lightningrod']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,92,5120,70,450,60,Goldfish Pokémon,65,1000000,1,1.3,80,images/seaking.png,0,Azumaoアズマオウ,Seaking,50,119,65,80,68,water,,39.0
"['Thick Fat', 'Ice Body', 'Oblivious']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,60,5120,70,410,120,Ball Roll Pokémon,70,1059860,3,1.1,90,images/sealeo.png,0,Todogglerトドグラー,Sealeo,50,364,75,70,45,ice,water,87.6
"['Chlorophyll', 'Early Bird', 'Pickpocket']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,3840,70,220,255,Acorn Pokémon,50,1059860,3,0.5,40,images/seedot.png,0,Tanebohタネボー,Seedot,50,273,30,30,30,grass,,4.0
"['Thick Fat', 'Hydration', 'Ice Body']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,45,5120,70,325,190,Sea Lion Pokémon,55,1000000,1,1.1,65,images/seel.png,0,Pawouパウワウ,Seel,50,86,45,70,45,water,,90.0
"['Swift Swim', 'Poison Touch', 'Water Absorb']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,95,5120,70,509,45,Vibration Pokémon,75,1059860,5,1.5,105,images/seismitoad.png,0,Gamagerogeガマゲロゲ,Seismitoad,50,537,85,75,74,water,ground,62.0
"['Run Away', 'Keen Eye', 'Frisk']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,46,3840,70,215,255,Scout Pokémon,34,1000000,2,0.8,35,images/sentret.png,0,Otachiオタチ,Sentret,50,161,35,45,20,normal,,6.0
"['Overgrow', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,75,5120,70,528,45,Regal Pokémon,95,1059860,5,3.3,75,images/serperior.png,0,Jalordaジャローダ,Serperior,88.1,497,75,95,113,grass,,63.0
"['Overgrow', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,60,5120,70,413,45,Grass Snake Pokémon,75,1059860,5,0.8,60,images/servine.png,0,Janovyジャノビー,Servine,88.1,496,60,75,83,grass,,16.0
"['Shed Skin', 'Infiltrator']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,100,5120,70,458,90,Fang Snake Pokémon,60,1640000,3,2.7,73,images/seviper.png,0,Habunakeハブネーク,Seviper,50,336,100,60,65,poison,,52.5
"['Swarm', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,53,3840,70,310,255,Sewing Pokémon,70,1059860,5,0.3,45,images/sewaddle.png,0,Kurumiruクルミル,Sewaddle,50,540,40,60,42,bug,grass,2.5
"['Rough Skin', 'Speed Boost']",2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,140,5120,35,560,60,Brutal Pokémon,70,1250000,3,1.8,70,images/sharpedo.png,0,Samehaderサメハダー,Sharpedo,50,319,110,65,105,water,dark,88.8
"['Natural Cure', 'Serene Grace']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,103,30720,100,600,45,Gratitude Pokémon,75,1059860,4,0.2,100,images/shaymin-land.png,1,Shaymin (sky Forme)シェイミ,Shaymin,0,492,120,75,127,grass,grass,2.1
['Wonder Guard'],0.5,2,1,1,1,0,2,2,2,0.5,0.5,1,0,0.5,1,2,1,1,90,3840,70,236,45,Shed Pokémon,45,600000,3,0.8,1,images/shedinja.png,0,Nukeninヌケニン,Shedinja,0,292,30,30,40,bug,ghost,1.2
"['Rock Head', 'Overcoat']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,95,10240,35,420,45,Endurance Pokémon,100,1250000,3,1.1,65,images/shelgon.png,0,Komoruuコモルー,Shelgon,50,372,60,50,50,dragon,,110.5
"['Shell Armor', 'Skill Link', 'Overcoat']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,5120,70,305,190,Bivalve Pokémon,100,1250000,1,0.3,30,images/shellder.png,0,Shellderシェルダー,Shellder,50,90,45,25,40,water,,4.0
"['Sticky Hold', 'Storm Drain', 'Sand Force']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,48,5120,70,325,190,Sea Slug Pokémon,48,1000000,4,0.3,76,images/shellos.png,0,Karanakushiカラナクシ,Shellos,50,422,57,62,34,water,,6.3
"['Hydration', 'Shell Armor', 'Overcoat']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,40,3840,70,305,200,Snail Pokémon,85,1000000,5,0.4,50,images/shelmet.png,0,Chobomakiチョボマキ,Shelmet,50,616,40,65,25,bug,,7.7
"['Sturdy', 'Soundproof']",0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,42,7680,70,350,45,Shield Pokémon,118,600000,4,0.5,30,images/shieldon.png,0,Tatetopsタテトプス,Shieldon,88.1,410,42,88,30,rock,steel,57.0
"['Chlorophyll', 'Early Bird', 'Pickpocket']",4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,100,3840,70,480,45,Wickid Pokémon,60,1059860,3,1.3,90,images/shiftry.png,0,Dirtengダーテング,Shiftry,50,275,90,60,80,grass,dark,59.6
"['Illuminate', 'Effect Spore', 'Rain Dish']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,45,5120,70,405,75,Illuminating Pokémon,80,1000000,7,1.0,60,images/shiinotic.png,0,Mashadeマシェード,Shiinotic,50,756,90,100,30,grass,fairy,11.5
"['Rivalry', 'Intimidate', 'Guts']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,65,5120,70,263,235,Flash Pokémon,34,1059860,4,0.5,45,images/shinx.png,0,Kolinkコリンク,Shinx,50,403,40,34,45,electric,,9.5
"['Effect Spore', 'Poison Heal', 'Quick Feet']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,3840,70,295,255,Mushroom Pokémon,60,1640000,3,0.4,60,images/shroomish.png,0,Kinococoキノココ,Shroomish,50,285,40,60,35,grass,,4.5
"['Sturdy', 'Gluttony', 'Contrary']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,10,5120,70,505,190,Mold Pokémon,230,1059860,2,0.6,20,images/shuckle.png,0,Tsubotsuboツボツボ,Shuckle,50,213,10,230,5,bug,rock,20.5
"['Insomnia', 'Frisk', 'Cursed Body']",0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,75,6400,35,295,225,Puppet Pokémon,35,800000,3,0.6,44,images/shuppet.png,0,Kagebouzuカゲボウズ,Shuppet,50,353,63,33,45,ghost,,2.3
"['Wonder Skin ', 'Magic Guard', 'Tinted Lens']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,58,5120,70,490,45,Avianoid Pokémon,80,1000000,5,1.4,72,images/sigilyph.png,0,Symbolerシンボラー,Sigilyph,50,561,103,80,97,psychic,flying,14.0
['Shed Skin'],1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,205,120,Cocoon Pokémon,55,1000000,3,0.6,50,images/silcoon.png,0,Karasalisカラサリス,Silcoon,50,266,25,25,15,bug,,10.0
['RKS System'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,30720,0,570,3,Synthetic Pokémon,95,1250000,7,2.3,95,images/silvally.png,0,Silvadyシルヴァディ,Silvally,0,773,95,95,95,normal,,100.5
"['Gluttony', 'Torrent']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,98,5120,70,498,75,Geyser Pokémon,63,1000000,5,1.0,75,images/simipour.png,0,Hiyakkieヒヤッキー,Simipour,88.1,516,98,63,101,water,,29.0
"['Gluttony', 'Overgrow']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,98,5120,70,498,75,Thorn Monkey Pokémon,63,1000000,5,1.1,75,images/simisage.png,0,Yanakkieヤナッキー,Simisage,88.1,512,98,63,101,grass,,30.5
"['Gluttony', 'Blaze']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,98,5120,70,498,75,Ember Pokémon,63,1000000,5,1.0,75,images/simisear.png,0,Baokkieバオッキー,Simisear,88.1,514,98,63,101,fire,,28.0
"['Keen Eye', 'Sturdy', 'Weak Armor']",0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1,80,6400,70,465,25,Armor Bird Pokémon,140,1250000,2,1.7,65,images/skarmory.png,0,Airmdエアームド,Skarmory,50,227,40,70,70,steel,flying,50.5
"['Sap Sipper', 'Grass Pelt']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,5120,70,350,200,Mount Pokémon,48,1000000,6,0.9,66,images/skiddo.png,0,Meecleメェークル,Skiddo,50,672,62,57,52,grass,,31.0
"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,45,5120,70,340,120,Cottonweed Pokémon,50,1059860,2,0.6,55,images/skiploom.png,0,Popoccoポポッコ,Skiploom,50,188,45,65,80,grass,flying,1.0
"['Cute Charm', 'Normalize', 'Wonder Skin ']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,45,3840,70,260,255,Kitten Pokémon,45,800000,3,0.6,50,images/skitty.png,0,Enecoエネコ,Skitty,24.6,300,35,35,50,normal,,11.0
"['Battle Armor', 'Sniper', 'Keen Eye']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,5120,70,330,120,Scorpion Pokémon,90,1250000,4,0.8,40,images/skorupi.png,0,Scorupiスコルピ,Skorupi,50,451,30,55,65,poison,bug,12.0
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,60,5120,70,320,225,Mock Kelp Pokémon,60,1000000,6,0.5,50,images/skrelp.png,0,Kuzumoクズモー,Skrelp,50,690,60,60,30,poison,water,7.3
"['Stench', 'Aftermath', 'Keen Eye']",1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,93,5120,70,479,60,Skunk Pokémon,67,1000000,4,1.0,103,images/skuntank.png,0,Skutankスカタンク,Skuntank,50,435,71,61,84,poison,dark,38.0
['Truant'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,160,3840,70,670,45,Lazy Pokémon,100,1250000,3,2.0,150,images/slaking.png,0,Kekkingケッキング,Slaking,50,289,95,65,100,normal,,130.5
['Truant'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,3840,70,280,255,Slacker Pokémon,60,1250000,3,0.8,60,images/slakoth.png,0,Namakeroナマケロ,Slakoth,50,287,35,35,30,normal,,24.0
"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,75,10240,35,452,45,Soft Tissue Pokémon,53,1250000,6,0.8,68,images/sliggoo.png,0,Numeilヌメイル,Sliggoo,50,705,83,113,60,dragon,,17.5
"['Oblivious', 'Own Tempo', 'Regenerator']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,5120,70,590,75,Hermit Crab Pokémon,180,1000000,1,1.6,95,images/slowbro.png,0,Yadoranヤドラン,Slowbro,50,80,130,80,30,water,psychic,78.5
"['Oblivious', 'Own Tempo', 'Regenerator']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,5120,70,490,70,Royal Pokémon,80,1000000,2,2.0,95,images/slowking.png,0,Yadokingヤドキング,Slowking,50,199,100,110,30,water,psychic,79.5
"['Oblivious', 'Own Tempo', 'Regenerator']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,65,5120,70,315,190,Dopey Pokémon,65,1000000,1,1.2,90,images/slowpoke.png,0,Yadonヤドン,Slowpoke,50,79,40,40,15,water,psychic,36.0
"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,40,5120,70,250,190,Lava Pokémon,40,1000000,2,0.7,40,images/slugma.png,0,Magmagマグマッグ,Slugma,50,218,70,40,20,fire,,35.0
"['Sweet Veil', 'Unburden']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,80,5120,70,480,140,Meringue Pokémon,86,1000000,6,0.8,82,images/slurpuff.png,0,Peroreamペロリーム,Slurpuff,50,685,85,75,72,fairy,,5.0
"['Own Tempo', 'Technician', 'Moody']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,20,5120,70,250,45,Painter Pokémon,35,800000,2,1.2,55,images/smeargle.png,0,Dobleドーブル,Smeargle,50,235,20,45,75,normal,,58.0
"['Oblivious', 'Forewarn', 'Hydration']",2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1,30,6400,70,305,45,Kiss Pokémon,15,1000000,2,0.4,45,images/smoochum.png,0,Muchulムチュール,Smoochum,0,238,85,65,65,ice,psychic,6.0
"['Inner Focus', 'Keen Eye', 'Pickpocket']",2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,95,5120,35,430,60,Sharp Claw Pokémon,55,1059860,2,0.9,55,images/sneasel.png,0,Nyulaニューラ,Sneasel,50,215,35,75,115,dark,ice,28.0
"['Overgrow', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,5120,70,308,45,Grass Snake Pokémon,55,1059860,5,0.6,45,images/snivy.png,0,Tsutarjaツタージャ,Snivy,88.1,495,45,55,63,grass,,8.1
"['Immunity', 'Thick Fat', 'Gluttony']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,10240,70,540,25,Sleeping Pokémon,65,1250000,1,2.1,160,images/snorlax.png,0,Kabigonカビゴン,Snorlax,88.1,143,65,110,30,normal,,460.0
"['Inner Focus', 'Ice Body', 'Moody']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,5120,70,300,190,Snow Hat Pokémon,50,1000000,3,0.7,50,images/snorunt.png,0,Yukiwarashiユキワラシ,Snorunt,50,361,50,50,50,ice,,16.8
"['Snow Warning', 'Soundproof']",2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,62,5120,70,334,120,Frosted Tree Pokémon,50,1250000,4,1.0,60,images/snover.png,0,Yukikaburiユキカブリ,Snover,50,459,62,60,40,grass,ice,50.5
"['Intimidate', 'Run Away', 'Rattled']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,80,5120,70,300,190,Fairy Pokémon,50,800000,2,0.6,60,images/snubbull.png,0,Buluブルー,Snubbull,24.6,209,40,40,30,fairy,,7.8
['Full Metal Body'],1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,137,30720,0,680,45,Sunne Pokémon,107,1250000,7,3.4,137,images/solgaleo.png,1,Solgaleoソルガレオ,Solgaleo,0,791,113,89,97,psychic,steel,230.0
"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30,5120,70,290,200,Cell Pokémon,40,1059860,5,0.3,45,images/solosis.png,0,Uniranユニラン,Solosis,50,577,105,50,20,psychic,,1.0
['Levitate'],2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,95,6400,70,460,45,Meteorite Pokémon,85,800000,3,1.2,90,images/solrock.png,0,Solrockソルロック,Solrock,0,338,55,65,70,rock,psychic,154.0
"['Keen Eye', 'Sniper']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,60,3840,70,262,255,Tiny Bird Pokémon,30,1000000,1,0.3,40,images/spearow.png,0,Onisuzumeオニスズメ,Spearow,50,21,31,31,70,normal,flying,2.0
"['Shed Skin', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,22,3840,70,213,120,Scatterdust Pokémon,60,1000000,6,0.3,45,images/spewpa.png,0,Kofuuraiコフーライ,Spewpa,50,665,27,30,29,bug,,8.4
